id,user_id,event,created_month,amount
106041087,15088769,end,2022-03-31,$7.99
1229225138,15097429,start,2021-05-01,$12.99
37818296,15097429,end,2021-07-31,$12.99
33511793,15097429,start,2021-09-01,$12.99
1523935251,15097429,end,2021-12-31,$12.99
1284674552,15097429,start,2022-05-01,$12.99
214567521,15097429,end,2022-06-30,$12.99
1329408004,15103592,start,2021-02-01,$7.99
839848402,15103592,end,2021-04-30,$7.99
1700110697,15103592,start,2021-06-01,$12.99
1242810394,15103592,end,2021-08-31,$12.99
1687814213,15103592,start,2021-10-01,$12.99
908453431,15103592,end,2021-11-30,$12.99
702736700,15107629,start,2021-02-01,$12.99
1164985513,15107629,end,2021-03-31,$12.99
81169118,15107629,start,2021-05-01,$12.99
1157789623,15107629,end,2021-08-31,$12.99
1985064950,15107629,start,2021-10-01,$12.99
739567092,15107629,end,2022-02-28,$12.99
1788111691,15107935,start,2021-03-01,$7.99
1758595200,15107935,end,2021-04-30,$7.99
613007582,15107935,start,2021-06-01,$12.99
624347857,15107935,end,2021-08-31,$12.99
1648330749,15107935,start,2021-10-01,$0.99
878287614,15107935,end,2021-11-30,$0.99
1742715203,15109355,start,2021-02-01,$12.99
1748787869,15109355,end,2021-03-31,$12.99
1473717922,15109355,start,2021-06-01,$7.99
1710991115,15109355,end,2021-07-31,$7.99
1192059895,15109355,start,2021-09-01,$7.99
1213371966,15109355,end,2021-12-31,$7.99
1154753904,15109791,start,2021-03-01,$0.99
1796557464,15109791,end,2021-05-31,$0.99
1157199994,15109791,start,2021-07-01,$7.99
946154965,15109791,end,2021-09-30,$7.99
457544024,15109791,start,2021-11-01,$12.99
1262567456,15109791,end,2021-12-31,$12.99
241453745,15112600,start,2021-02-01,$12.99
1905323327,15112600,end,2021-04-30,$12.99
1279447876,15112600,start,2021-07-01,$7.99
803592496,15112600,end,2021-08-31,$7.99
1916042728,15112600,start,2022-01-01,$7.99
289778233,15112600,end,2022-04-30,$7.99
1413376335,15112952,start,2021-05-01,$0.99
1157561383,15112952,end,2021-06-30,$0.99
1932659737,15112952,start,2021-08-01,$7.99
1891032087,15112952,end,2022-03-31,$7.99
1897478074,15112952,start,2022-05-01,$7.99
1048265099,15112952,end,2022-06-30,$7.99
697539653,15113089,start,2021-04-01,$12.99
586813880,15113089,end,2021-06-30,$12.99
827405429,15113089,start,2021-08-01,$12.99
537289620,15113089,end,2021-09-30,$12.99
737461771,15113089,start,2022-02-01,$7.99
1558038070,15113089,end,2022-03-31,$7.99
303395394,15113226,start,2021-06-01,$0.99
288418141,15113226,end,2021-08-31,$0.99
1557196596,15113226,start,2021-10-01,$0.99
994546680,15113226,end,2021-11-30,$0.99
1451244402,15113226,start,2022-03-01,$0.99
977658138,15113226,end,2022-04-30,$0.99
174875022,15116893,start,2021-02-01,$0.99
1882284720,15116893,end,2021-05-31,$0.99
970772663,15116893,start,2021-07-01,$12.99
93280350,15116893,end,2022-02-28,$12.99
847484737,15116893,start,2022-04-01,$7.99
127025814,15116893,end,2022-05-31,$7.99
1308581455,15120802,start,2021-02-01,$7.99
1018878943,15120802,end,2021-03-31,$7.99
229928929,15120802,start,2021-05-01,$7.99
172784744,15120802,end,2021-06-30,$7.99
1405569159,15120802,start,2021-08-01,$0.99
569045167,15120802,end,2021-12-31,$0.99
1100784051,15120802,start,2022-02-01,$0.99
55385273,15120802,end,2022-05-31,$0.99
2130272839,15126150,start,2021-03-01,$7.99
418349670,15126150,end,2021-05-31,$7.99
1952075817,15126150,start,2021-10-01,$0.99
335688860,15126150,end,2021-12-31,$0.99
1097393953,15126150,start,2022-04-01,$7.99
1920692959,15126150,end,2022-06-30,$7.99
118501849,15126758,start,2021-02-01,$7.99
946217967,15126758,end,2021-03-31,$7.99
796812286,15126758,start,2021-05-01,$7.99
1613308542,15126758,end,2021-06-30,$7.99
1254613099,15126758,start,2021-08-01,$7.99
719539274,15126758,end,2021-10-31,$7.99
1272419824,15127591,start,2021-02-01,$7.99
1634786140,15127591,end,2021-07-31,$7.99
45961692,15127591,start,2021-09-01,$0.99
368095874,15127591,end,2021-11-30,$0.99
1018453906,15127591,start,2022-01-01,$7.99
856990748,15127591,end,2022-05-31,$7.99
100827178,15128338,start,2021-02-01,$7.99
1502841548,15128338,end,2021-09-30,$7.99
1596582445,15128338,start,2022-01-01,$7.99
49945966,15128338,end,2022-02-28,$7.99
363861760,15128338,start,2022-04-01,$7.99
1630323862,15128338,end,2022-05-31,$7.99
790705656,15130785,start,2021-03-01,$0.99
1666934606,15130785,end,2021-08-31,$0.99
1617031709,15130785,start,2021-11-01,$12.99
549910298,15130785,end,2021-12-31,$12.99
106053578,15130785,start,2022-02-01,$12.99
1855409029,15130785,end,2022-04-30,$12.99
1599956754,15134147,start,2021-03-01,$0.99
196612129,15134147,end,2021-04-30,$0.99
1118459958,15134147,start,2021-06-01,$0.99
1523742087,15134147,end,2021-12-31,$0.99
854523928,15134147,start,2022-02-01,$7.99
783701242,15134147,end,2022-04-30,$7.99
1800961446,15136830,start,2021-03-01,$0.99
402591812,15136830,end,2021-09-30,$0.99
1583146566,15136830,start,2021-11-01,$0.99
178449368,15136830,end,2021-12-31,$0.99
2092832786,15136830,start,2022-03-01,$12.99
1442858930,15136830,end,2022-05-31,$12.99
1086303833,15137887,start,2021-02-01,$12.99
2014586835,15137887,end,2021-03-31,$12.99
1887175357,15137887,start,2021-07-01,$7.99
109823348,15137887,end,2021-08-31,$7.99
50299979,15137887,start,2021-12-01,$12.99
668362937,15137887,end,2022-01-31,$12.99
1489879413,15139000,start,2021-04-01,$0.99
1282407025,15139000,end,2021-05-31,$0.99
1352961765,15139000,start,2021-09-01,$0.99
1575406474,15139000,end,2021-10-31,$0.99
1679796395,15139000,start,2022-01-01,$12.99
701250997,15139000,end,2022-02-28,$12.99
1684971021,15140811,start,2021-06-01,$0.99
211198080,15140811,end,2021-09-30,$0.99
481086457,15140811,start,2022-01-01,$7.99
261164316,15140811,end,2022-02-28,$7.99
1480485926,15140811,start,2022-04-01,$12.99
32493561,15140811,end,2022-07-31,$12.99
1063997052,15141671,start,2021-03-01,$0.99
1946136823,15141671,end,2021-05-31,$0.99
1924829159,15141671,start,2021-08-01,$12.99
126337063,15141671,end,2021-09-30,$12.99
1810330285,15141671,start,2021-12-01,$7.99
947450860,15141671,end,2022-01-31,$7.99
1789871034,15141767,start,2021-02-01,$0.99
1584128244,15141767,end,2021-03-31,$0.99
225038891,15141767,start,2021-05-01,$12.99
1146787184,15141767,end,2021-10-31,$12.99
1683937512,15141767,start,2022-05-01,$0.99
2130690041,15141767,end,2022-06-30,$0.99
1730463501,15142457,start,2021-02-01,$0.99
623509500,15142457,end,2021-04-30,$0.99
1549488664,15142457,start,2021-07-01,$7.99
871907304,15142457,end,2021-08-31,$7.99
1532776131,15142457,start,2021-12-01,$0.99
1440372837,15142457,end,2022-01-31,$0.99
709028959,15142457,start,2022-04-01,$7.99
2055874481,15142457,end,2022-06-30,$7.99
1370668909,15142965,start,2021-03-01,$7.99
1400952972,15142965,end,2021-04-30,$7.99
790095085,15142965,start,2021-06-01,$7.99
1088864537,15142965,end,2021-07-31,$7.99
619566349,15142965,start,2022-02-01,$7.99
1887159594,15142965,end,2022-03-31,$7.99
32357065,15142965,start,2022-05-01,$7.99
1445392807,15142965,end,2022-06-30,$7.99
21652195,15143404,start,2021-03-01,$7.99
1837976586,15143404,end,2021-04-30,$7.99
939777298,15143404,start,2021-09-01,$7.99
1281119427,15143404,end,2021-11-30,$7.99
1865731332,15143404,start,2022-01-01,$0.99
1075314363,15143404,end,2022-02-28,$0.99
1438733527,15145659,start,2021-06-01,$7.99
1722752193,15145659,end,2021-08-31,$7.99
1278276930,15145659,start,2021-11-01,$0.99
1652725659,15145659,end,2022-01-31,$0.99
168057031,15145659,start,2022-03-01,$7.99
939510723,15145659,end,2022-04-30,$7.99
434751554,15147042,start,2021-05-01,$12.99
1994160192,15147042,end,2021-09-30,$12.99
364203717,15147042,start,2021-12-01,$0.99
1915446261,15147042,end,2022-01-31,$0.99
1208378877,15147042,start,2022-04-01,$0.99
959443315,15147042,end,2022-05-31,$0.99
1567996874,15153871,start,2021-03-01,$12.99
715340685,15153871,end,2021-04-30,$12.99
66454098,15153871,start,2021-07-01,$0.99
1955217176,15153871,end,2021-08-31,$0.99
550509627,15153871,start,2021-11-01,$0.99
950562638,15153871,end,2022-02-28,$0.99
1700693213,15153871,start,2022-04-01,$12.99
1263274111,15153871,end,2022-05-31,$12.99
828754005,15154108,start,2021-03-01,$0.99
2012400935,15154108,end,2021-06-30,$0.99
1120331637,15154108,start,2021-08-01,$0.99
2037541778,15154108,end,2021-09-30,$0.99
584336899,15154108,start,2022-02-01,$7.99
858071023,15154108,end,2022-03-31,$7.99
1153632783,15156870,start,2021-03-01,$0.99
1437887958,15156870,end,2021-06-30,$0.99
1467364552,15156870,start,2021-08-01,$7.99
1640403628,15156870,end,2021-09-30,$7.99
196760001,15156870,start,2022-01-01,$0.99
182224870,15156870,end,2022-03-31,$0.99
832998617,15169060,start,2021-08-01,$12.99
1966561298,15169060,end,2021-09-30,$12.99
1491637339,15169060,start,2022-01-01,$7.99
1864962838,15169060,end,2022-03-31,$7.99
188749458,15169060,start,2022-05-01,$0.99
1949782240,15169060,end,2022-06-30,$0.99
64121684,15172705,start,2021-02-01,$12.99
1487890405,15172705,end,2021-05-31,$12.99
1689683474,15172705,start,2021-07-01,$12.99
862580644,15172705,end,2021-09-30,$12.99
1797615639,15172705,start,2022-02-01,$0.99
1054165390,15172705,end,2022-06-30,$0.99
1284484901,15180305,start,2021-02-01,$12.99
1178916752,15180305,end,2021-04-30,$12.99
984455911,15180305,start,2021-07-01,$7.99
1313938990,15180305,end,2021-08-31,$7.99
1391923036,15180305,start,2021-10-01,$7.99
1832969720,15180305,end,2022-04-30,$7.99
774061319,15181953,start,2021-02-01,$12.99
1512525891,15181953,end,2021-06-30,$12.99
157562189,15181953,start,2021-09-01,$12.99
1531945742,15181953,end,2021-10-31,$12.99
608310887,15181953,start,2021-12-01,$12.99
1861821598,15181953,end,2022-02-28,$12.99
1186719031,15181953,start,2022-04-01,$7.99
600711609,15181953,end,2022-06-30,$7.99
2124953984,15183306,start,2021-02-01,$12.99
1277283132,15183306,end,2021-03-31,$12.99
770550089,15183306,start,2021-05-01,$12.99
1932342439,15183306,end,2021-07-31,$12.99
751425178,15183306,start,2021-10-01,$7.99
1451629341,15183306,end,2022-07-31,$7.99
55095052,15185084,start,2021-03-01,$7.99
43907103,15185084,end,2021-08-31,$7.99
457213438,15185084,start,2021-10-01,$7.99
1018674537,15185084,end,2021-11-30,$7.99
1905279395,15185084,start,2022-01-01,$12.99
1784675541,15185084,end,2022-07-31,$12.99
410286325,15190650,start,2021-02-01,$7.99
1334184798,15190650,end,2021-08-31,$7.99
1358876808,15190650,start,2021-11-01,$0.99
287209698,15190650,end,2022-01-31,$0.99
2142882171,15190650,start,2022-03-01,$0.99
887074515,15190650,end,2022-04-30,$0.99
1466604347,15191389,start,2021-03-01,$12.99
1594071894,15191389,end,2021-04-30,$12.99
502979492,15191389,start,2021-06-01,$12.99
1071769079,15191389,end,2021-07-31,$12.99
2001619626,15191389,start,2021-11-01,$0.99
357975873,15191389,end,2022-02-28,$0.99
25901640,15192906,start,2021-04-01,$0.99
652427723,15192906,end,2021-05-31,$0.99
894297698,15192906,start,2021-08-01,$12.99
1448179711,15192906,end,2021-10-31,$12.99
1594714171,15192906,start,2022-02-01,$7.99
758126778,15192906,end,2022-04-30,$7.99
1465793741,15192908,start,2021-05-01,$12.99
1976808854,15192908,end,2021-07-31,$12.99
4066917,15192908,start,2021-09-01,$0.99
199737827,15192908,end,2021-10-31,$0.99
647215646,15192908,start,2022-01-01,$12.99
1679143297,15192908,end,2022-03-31,$12.99
2113069998,15197620,start,2021-03-01,$0.99
5776434,15197620,end,2021-05-31,$0.99
1812816347,15197620,start,2021-07-01,$12.99
944310782,15197620,end,2021-09-30,$12.99
362341712,15197620,start,2021-11-01,$12.99
772044573,15197620,end,2022-04-30,$12.99
2127554429,15198547,start,2021-02-01,$12.99
15617126,15198547,end,2021-03-31,$12.99
1522689583,15198547,start,2021-05-01,$7.99
1463518164,15198547,end,2021-06-30,$7.99
632524193,15198547,start,2021-10-01,$12.99
2040015256,15198547,end,2021-11-30,$12.99
1184518922,15204530,start,2021-02-01,$12.99
1063886216,15204530,end,2021-06-30,$12.99
1339571630,15204530,start,2021-08-01,$12.99
676943543,15204530,end,2021-10-31,$12.99
992843738,15204530,start,2022-01-01,$12.99
866526990,15204530,end,2022-05-31,$12.99
1209039121,15209973,start,2021-02-01,$7.99
749745129,15209973,end,2021-12-31,$7.99
1880556382,15209973,start,2022-02-01,$7.99
935394006,15209973,end,2022-04-30,$7.99
1507746318,15209973,start,2022-06-01,$0.99
957900480,15209973,end,2022-07-31,$0.99
708520190,15214394,start,2021-02-01,$12.99
1037635844,15214394,end,2021-04-30,$12.99
538130994,15214394,start,2021-06-01,$0.99
428884966,15214394,end,2021-10-31,$0.99
743608353,15214394,start,2022-02-01,$0.99
481570826,15214394,end,2022-07-31,$0.99
1064052840,15215806,start,2021-03-01,$0.99
1127639934,15215806,end,2021-04-30,$0.99
1508875887,15215806,start,2021-06-01,$0.99
620466803,15215806,end,2021-07-31,$0.99
62662822,15215806,start,2021-09-01,$7.99
1461312778,15215806,end,2021-11-30,$7.99
688295381,15217647,start,2021-02-01,$12.99
727961413,15217647,end,2021-06-30,$12.99
1061838940,15217647,start,2021-08-01,$7.99
609962401,15217647,end,2021-10-31,$7.99
1043176747,15217647,start,2022-02-01,$7.99
749886544,15217647,end,2022-04-30,$7.99
1871446024,15219842,start,2021-02-01,$7.99
1200159095,15219842,end,2021-03-31,$7.99
507549193,15219842,start,2021-08-01,$7.99
885384962,15219842,end,2021-11-30,$7.99
591721315,15219842,start,2022-03-01,$7.99
814864518,15219842,end,2022-04-30,$7.99
1323912124,15221770,start,2021-02-01,$7.99
1653519878,15221770,end,2021-12-31,$7.99
1456858200,15221770,start,2022-02-01,$0.99
413602429,15221770,end,2022-03-31,$0.99
1956725144,15221770,start,2022-05-01,$12.99
208169883,15221770,end,2022-06-30,$12.99
1864190339,15223294,start,2021-02-01,$12.99
730758507,15223294,end,2021-04-30,$12.99
1186433899,15223294,start,2021-10-01,$7.99
1683420250,15223294,end,2021-11-30,$7.99
2079781026,15223294,start,2022-01-01,$0.99
1135100732,15223294,end,2022-02-28,$0.99
345384075,15223993,start,2021-03-01,$0.99
363716501,15223993,end,2021-05-31,$0.99
280451735,15223993,start,2021-07-01,$12.99
744334806,15223993,end,2021-11-30,$12.99
1294025376,15223993,start,2022-02-01,$0.99
1680107094,15223993,end,2022-05-31,$0.99
80316173,15228656,start,2021-03-01,$12.99
943558787,15228656,end,2021-05-31,$12.99
829411685,15228656,start,2021-07-01,$12.99
364600703,15228656,end,2021-08-31,$12.99
1427384763,15228656,start,2021-11-01,$0.99
1669343214,15228656,end,2021-12-31,$0.99
1996257822,15229291,start,2021-05-01,$0.99
2081365537,15229291,end,2021-07-31,$0.99
1819753604,15229291,start,2021-09-01,$12.99
1910117078,15229291,end,2021-12-31,$12.99
1551520877,15229291,start,2022-02-01,$12.99
756236950,15229291,end,2022-07-31,$12.99
1557733758,15231172,start,2021-04-01,$0.99
533490444,15231172,end,2021-05-31,$0.99
724983675,15231172,start,2021-07-01,$0.99
15195273,15231172,end,2021-12-31,$0.99
507324787,15231172,start,2022-04-01,$7.99
522357141,15231172,end,2022-05-31,$7.99
579462085,15231348,start,2021-04-01,$7.99
1527322772,15231348,end,2021-06-30,$7.99
538601488,15231348,start,2021-10-01,$7.99
1230527848,15231348,end,2021-12-31,$7.99
1566576617,15231348,start,2022-03-01,$12.99
2086462916,15231348,end,2022-05-31,$12.99
1264932800,15231431,start,2021-02-01,$12.99
414419746,15231431,end,2021-03-31,$12.99
1229411812,15231431,start,2021-10-01,$7.99
1559071956,15231431,end,2021-11-30,$7.99
947817757,15231431,start,2022-02-01,$7.99
425937114,15231431,end,2022-05-31,$7.99
168352043,15233114,start,2021-02-01,$12.99
707760952,15233114,end,2021-04-30,$12.99
492271579,15233114,start,2021-06-01,$7.99
543477132,15233114,end,2022-04-30,$7.99
1642141060,15233114,start,2022-06-01,$7.99
476341068,15233114,end,2022-07-31,$7.99
2009740461,15236111,start,2021-10-01,$0.99
1695395691,15236111,end,2021-11-30,$0.99
641258008,15236111,start,2022-01-01,$7.99
2143929830,15236111,end,2022-02-28,$7.99
500002768,15236111,start,2022-04-01,$7.99
1754659667,15236111,end,2022-06-30,$7.99
1976944347,15236185,start,2021-02-01,$0.99
312429812,15236185,end,2021-04-30,$0.99
2131514683,15236185,start,2021-06-01,$7.99
1139192963,15236185,end,2021-07-31,$7.99
947725583,15236185,start,2021-09-01,$12.99
983770507,15236185,end,2022-04-30,$12.99
1120926398,15236193,start,2021-03-01,$12.99
865902307,15236193,end,2021-06-30,$12.99
901555130,15236193,start,2021-09-01,$12.99
1455147425,15236193,end,2021-10-31,$12.99
568517053,15236193,start,2021-12-01,$7.99
438859437,15236193,end,2022-06-30,$7.99
1771536501,15243169,start,2021-02-01,$0.99
1365634699,15243169,end,2021-05-31,$0.99
238382465,15243169,start,2021-10-01,$12.99
321970221,15243169,end,2022-02-28,$12.99
1981022382,15243169,start,2022-04-01,$0.99
1919165784,15243169,end,2022-05-31,$0.99
1587138906,15244828,start,2021-04-01,$0.99
1438987187,15244828,end,2021-05-31,$0.99
1189210330,15244828,start,2021-07-01,$7.99
579252947,15244828,end,2021-08-31,$7.99
1368059132,15244828,start,2021-12-01,$12.99
1202019416,15244828,end,2022-01-31,$12.99
1350410163,15249463,start,2021-02-01,$0.99
786338710,15249463,end,2021-03-31,$0.99
666687322,15249463,start,2021-05-01,$7.99
1620941374,15249463,end,2021-08-31,$7.99
1574677163,15249463,start,2021-10-01,$12.99
1971572555,15249463,end,2021-12-31,$12.99
106545019,15249463,start,2022-02-01,$7.99
1201282796,15249463,end,2022-03-31,$7.99
1264531346,15250247,start,2021-02-01,$12.99
928151272,15250247,end,2021-04-30,$12.99
535948192,15250247,start,2021-06-01,$7.99
1324468662,15250247,end,2021-09-30,$7.99
434604976,15250247,start,2022-04-01,$7.99
1829814012,15250247,end,2022-05-31,$7.99
991281225,15252126,start,2021-03-01,$0.99
468760141,15252126,end,2021-06-30,$0.99
345757589,15252126,start,2021-08-01,$12.99
1244042975,15252126,end,2021-10-31,$12.99
1029531404,15252126,start,2021-12-01,$12.99
1458901712,15252126,end,2022-04-30,$12.99
2121918966,15252353,start,2021-04-01,$0.99
1811581464,15252353,end,2021-09-30,$0.99
1460046825,15252353,start,2021-11-01,$0.99
1047094980,15252353,end,2022-01-31,$0.99
203500196,15252353,start,2022-04-01,$12.99
1405689302,15252353,end,2022-06-30,$12.99
1681054384,15253841,start,2021-02-01,$7.99
1437824716,15253841,end,2021-05-31,$7.99
1536766135,15253841,start,2021-07-01,$7.99
1625237239,15253841,end,2021-11-30,$7.99
1306113334,15253841,start,2022-01-01,$7.99
1215550410,15253841,end,2022-03-31,$7.99
1011851581,15258661,start,2021-05-01,$7.99
1678932934,15258661,end,2021-06-30,$7.99
2008009198,15258661,start,2021-08-01,$7.99
893577061,15258661,end,2021-11-30,$7.99
1617358250,15258661,start,2022-01-01,$12.99
1931761547,15258661,end,2022-05-31,$12.99
2034575644,15260411,start,2021-02-01,$7.99
951430779,15260411,end,2021-03-31,$7.99
1332383565,15260411,start,2021-10-01,$0.99
432840790,15260411,end,2021-11-30,$0.99
972894809,15260411,start,2022-01-01,$12.99
1118299899,15260411,end,2022-02-28,$12.99
1676805246,15261546,start,2021-02-01,$0.99
1691875320,15261546,end,2021-03-31,$0.99
1103935140,15261546,start,2021-08-01,$0.99
1462545399,15261546,end,2021-12-31,$0.99
124123786,15261546,start,2022-02-01,$7.99
1877362,15261546,end,2022-05-31,$7.99
2140860859,15273844,start,2021-02-01,$7.99
512942556,15273844,end,2021-04-30,$7.99
410466755,15273844,start,2021-10-01,$12.99
274200346,15273844,end,2022-01-31,$12.99
605479117,15273844,start,2022-03-01,$7.99
1438498735,15273844,end,2022-04-30,$7.99
1178803648,15275927,start,2021-03-01,$7.99
382602559,15275927,end,2021-08-31,$7.99
302560328,15275927,start,2021-10-01,$12.99
1733806520,15275927,end,2021-11-30,$12.99
1750219317,15275927,start,2022-02-01,$0.99
1201764041,15275927,end,2022-06-30,$0.99
351143386,15283116,start,2021-02-01,$7.99
959544278,15283116,end,2021-03-31,$7.99
795650277,15283116,start,2021-06-01,$0.99
564034607,15283116,end,2021-07-31,$0.99
403654034,15283116,start,2022-01-01,$12.99
752347243,15283116,end,2022-03-31,$12.99
580444986,15284836,start,2021-04-01,$0.99
270854010,15284836,end,2021-05-31,$0.99
1924739213,15284836,start,2021-07-01,$12.99
424438972,15284836,end,2021-10-31,$12.99
117775364,15284836,start,2022-04-01,$12.99
808627308,15284836,end,2022-05-31,$12.99
1997703610,15286715,start,2021-04-01,$7.99
1966922485,15286715,end,2021-09-30,$7.99
1655705150,15286715,start,2021-12-01,$12.99
1764041468,15286715,end,2022-01-31,$12.99
270405400,15286715,start,2022-03-01,$7.99
1283382693,15286715,end,2022-06-30,$7.99
538171133,15288145,start,2021-03-01,$12.99
20183555,15288145,end,2021-05-31,$12.99
1810230252,15288145,start,2021-07-01,$0.99
886142304,15288145,end,2021-10-31,$0.99
1696673027,15288145,start,2022-02-01,$12.99
252282559,15288145,end,2022-03-31,$12.99
2053511660,15290396,start,2021-02-01,$12.99
1194318129,15290396,end,2021-06-30,$12.99
1803495413,15290396,start,2021-08-01,$12.99
1224739277,15290396,end,2021-09-30,$12.99
1445987259,15290396,start,2021-11-01,$0.99
806796322,15290396,end,2021-12-31,$0.99
96147187,15294198,start,2021-03-01,$7.99
1230648512,15294198,end,2021-04-30,$7.99
2022255262,15294198,start,2021-06-01,$7.99
1050189969,15294198,end,2021-07-31,$7.99
286405581,15294198,start,2021-09-01,$0.99
266132519,15294198,end,2022-03-31,$0.99
857759372,15300593,start,2021-02-01,$12.99
1698850356,15300593,end,2021-04-30,$12.99
1109097800,15300593,start,2021-06-01,$12.99
135150510,15300593,end,2021-08-31,$12.99
323017097,15300593,start,2021-10-01,$12.99
2096358113,15300593,end,2022-02-28,$12.99
1340309596,15300593,start,2022-05-01,$7.99
589735439,15300593,end,2022-06-30,$7.99
1736680570,15300806,start,2021-02-01,$7.99
2131483736,15300806,end,2021-04-30,$7.99
1816936457,15300806,start,2021-08-01,$12.99
1083652900,15300806,end,2022-02-28,$12.99
798750005,15300806,start,2022-05-01,$12.99
1442262543,15300806,end,2022-07-31,$12.99
1341811409,15301403,start,2021-07-01,$12.99
1541783487,15301403,end,2021-09-30,$12.99
116387582,15301403,start,2021-11-01,$12.99
360500557,15301403,end,2022-04-30,$12.99
1180861634,15301403,start,2022-06-01,$12.99
1201926103,15301403,end,2022-07-31,$12.99
1402689904,15312231,start,2021-06-01,$7.99
2092032542,15312231,end,2021-08-31,$7.99
370012812,15312231,start,2022-01-01,$0.99
815464428,15312231,end,2022-02-28,$0.99
517909545,15312231,start,2022-04-01,$0.99
131954214,15312231,end,2022-05-31,$0.99
1232419366,15312324,start,2021-02-01,$7.99
1462728289,15312324,end,2021-04-30,$7.99
1072047402,15312324,start,2021-07-01,$0.99
1129993460,15312324,end,2021-09-30,$0.99
1114918710,15312324,start,2022-01-01,$0.99
256726791,15312324,end,2022-02-28,$0.99
1269141755,15312350,start,2021-03-01,$12.99
1082589011,15312350,end,2021-09-30,$12.99
42616050,15312350,start,2021-11-01,$0.99
193670606,15312350,end,2021-12-31,$0.99
896007663,15312350,start,2022-02-01,$0.99
1156353657,15312350,end,2022-03-31,$0.99
1711324703,15313836,start,2021-03-01,$12.99
414353383,15313836,end,2021-05-31,$12.99
1092659106,15313836,start,2021-07-01,$0.99
131601458,15313836,end,2021-08-31,$0.99
1270831037,15313836,start,2022-01-01,$12.99
1802166152,15313836,end,2022-06-30,$12.99
2006456656,15318032,start,2021-02-01,$7.99
731061551,15318032,end,2021-05-31,$7.99
2045594962,15318032,start,2021-07-01,$7.99
571147002,15318032,end,2021-08-31,$7.99
1549840329,15318032,start,2021-10-01,$0.99
99585459,15318032,end,2022-01-31,$0.99
1186567400,15324019,start,2021-03-01,$12.99
1772843474,15324019,end,2021-04-30,$12.99
1678948189,15324019,start,2021-06-01,$7.99
45685313,15324019,end,2021-08-31,$7.99
881065043,15324019,start,2021-11-01,$12.99
1973360890,15324019,end,2021-12-31,$12.99
2101967627,15324019,start,2022-06-01,$12.99
138493755,15324019,end,2022-07-31,$12.99
1731012723,15328053,start,2021-02-01,$0.99
687108361,15328053,end,2021-09-30,$0.99
120120075,15328053,start,2021-11-01,$0.99
947654972,15328053,end,2022-02-28,$0.99
420647112,15328053,start,2022-04-01,$0.99
2087622094,15328053,end,2022-07-31,$0.99
562514440,15329633,start,2021-02-01,$7.99
1986232586,15329633,end,2021-05-31,$7.99
712098484,15329633,start,2021-09-01,$7.99
1100536443,15329633,end,2021-11-30,$7.99
1870470976,15329633,start,2022-06-01,$7.99
1559613293,15329633,end,2022-07-31,$7.99
1968808648,15330018,start,2021-02-01,$7.99
92442969,15330018,end,2021-03-31,$7.99
2041768688,15330018,start,2021-10-01,$12.99
1980704423,15330018,end,2021-11-30,$12.99
1031403,15330018,start,2022-01-01,$0.99
1265137346,15330018,end,2022-04-30,$0.99
1727579462,15330057,start,2021-02-01,$12.99
313454933,15330057,end,2021-06-30,$12.99
357188880,15330057,start,2021-11-01,$0.99
2046962445,15330057,end,2021-12-31,$0.99
371536311,15330057,start,2022-02-01,$0.99
491153608,15330057,end,2022-05-31,$0.99
845708012,15330896,start,2021-03-01,$12.99
1483152693,15330896,end,2021-05-31,$12.99
1130843081,15330896,start,2021-07-01,$12.99
1913956721,15330896,end,2021-08-31,$12.99
1219282432,15330896,start,2021-10-01,$7.99
1250560843,15330896,end,2021-12-31,$7.99
36725191,15333360,start,2021-02-01,$7.99
1949798558,15333360,end,2021-08-31,$7.99
350694727,15333360,start,2021-10-01,$7.99
1184587619,15333360,end,2022-01-31,$7.99
170060016,15333360,start,2022-05-01,$0.99
53222703,15333360,end,2022-07-31,$0.99
18169694,15334485,start,2021-03-01,$12.99
1879846902,15334485,end,2021-05-31,$12.99
1035623662,15334485,start,2021-07-01,$7.99
1308143662,15334485,end,2021-09-30,$7.99
746322131,15334485,start,2021-12-01,$12.99
1292759519,15334485,end,2022-05-31,$12.99
69200746,15336928,start,2021-04-01,$7.99
178073979,15336928,end,2021-06-30,$7.99
826441219,15336928,start,2021-09-01,$7.99
430950543,15336928,end,2021-12-31,$7.99
1361892415,15336928,start,2022-03-01,$7.99
1382505702,15336928,end,2022-07-31,$7.99
1046667457,15337761,start,2021-02-01,$7.99
1290127903,15337761,end,2021-06-30,$7.99
1963407901,15337761,start,2021-08-01,$7.99
331944599,15337761,end,2021-10-31,$7.99
1920142911,15337761,start,2021-12-01,$0.99
202263114,15337761,end,2022-01-31,$0.99
376544784,15342324,start,2021-02-01,$0.99
1513285538,15342324,end,2021-07-31,$0.99
1023821455,15342324,start,2021-09-01,$7.99
837699968,15342324,end,2021-11-30,$7.99
2081226641,15342324,start,2022-03-01,$12.99
1846689191,15342324,end,2022-06-30,$12.99
284973884,15343438,start,2021-04-01,$12.99
1250824966,15343438,end,2021-05-31,$12.99
1069286998,15343438,start,2021-08-01,$7.99
625700527,15343438,end,2022-01-31,$7.99
2042856597,15343438,start,2022-05-01,$0.99
476667353,15343438,end,2022-07-31,$0.99
1146249626,15346984,start,2021-03-01,$12.99
484427742,15346984,end,2021-04-30,$12.99
1264980114,15346984,start,2021-07-01,$0.99
